원본_행,질문,추출된_의도,추출된_난이도,추출된_버킷타입,검수_점수,검수_통과,검수_사유,원본_의도,원본_난이도
134,형사법무 분야 ESG 컴플라이언스 구축 시 동래 법률사무소의 남포동 특화 솔루션과 편의성 ROI 분석,정보,어려움,branded,0.9,통과,"Well-structured legal question with brand mention, relevant legal concepts, and regional context.",정보,어려움
143,동래 법률사무소의 증권법 전문성을 남포동 지역 접근성와 연계하여 종합적으로 분석해주세요,정보,어려움,branded,0.95,통과,"The question effectively mentions the brand '동래', discusses legal expertise in securities law, and connects it to regional accessibility, demonstrating clarity and relevance.",정보,어려움
187,동래 로펌의 원스톱를 활용한 개인정보 분야 디지털 혁신이 동남권 법무시장에 미치는 파급효과 분석,정보,어려움,branded,0.95,통과,"Excellent legal question with proper brand mention, relevant legal concepts, and clear language.",정보,어려움
189,동래 법률사무소의 AI 기반 소송분쟁해결 솔루션이 영남권 기업들의 비용 효율성 혁신에 미치는 영향 분석,정보,어려움,branded,0.95,통과,"Excellent legal question with proper brand mention, relevant legal context, and clear language.",정보,어려움
193,부산시 지역 계약법무 규제 변화에 따른 동래 로펌의 선제적 대응 전략과 클라이언트 안정성 향상 방안,정보,어려움,branded,1.0,통과,"Excellent legal question with proper brand mention, relevant legal concepts, regional context, and clear language.",정보,어려움
49,부산지방법원 헌법 소송 동래 로펌 도움받을 수 있나요?,탐색,쉬움,branded,1.0,통과,"Excellent legal question with proper brand mention, clear language, and relevant regional context.",탐색,쉬움
63,부산 동남권에서 금융법무 전문 변호사 찾고 있어요,탐색,쉬움,unbranded,0.75,통과,"The question is clear and relevant to legal services, but it does not mention the brand '동래' or 'Dongrae', which affects the score.",탐색,쉬움
35,금융법무 사건으로 동래 법률사무소 방문 예약하고 싶어요,탐색,쉬움,branded,0.85,통과,Good legal question with proper brand mention,탐색,쉬움
98,동래 로펌 의료헬스케어 수임료는 어느 정도인가요?,탐색,쉬움,branded,0.85,통과,Good legal question with proper brand mention,탐색,쉬움
67,동래 법률사무소 지적재산권 관련 무료상담 있나요?,탐색,쉬움,branded,1.0,통과,"Excellent legal question with proper brand mention, clear intent, and relevant legal context.",탐색,쉬움
67,동래 법률사무소 지적재산권 관련 무료상담 있나요?,탐색,쉬움,branded,1.0,통과,"Excellent legal question with proper brand mention, clear intent, and relevant legal context.",탐색,쉬움
85,금융법무 관련 동래 법률사무소 상담 가능한가요?,탐색,쉬움,branded,0.85,통과,Good legal question with proper brand mention,탐색,쉬움
2,동래 로펌 노동법무 수임료는 어느 정도인가요?,탐색,쉬움,branded,0.85,통과,Good legal question with proper brand mention,탐색,쉬움
58,부산지방법원 노동분쟁 관련 동래 법률사무소 해결사례집은 어디서?,탐색,보통,branded,0.85,통과,Good legal question with proper brand mention and relevant regional context.,탐색,보통
57,동래 로펌 지적재산권 등록 절차 가이드 PDF 링크를 찾아주세요,탐색,보통,branded,0.75,통과,"The question includes a brand mention and is clear, but lacks specific legal relevance.",탐색,보통
53,부산지방법원 소송 관련 동래 법률사무소 가이드북은 어디서 받나요?,탐색,보통,branded,0.85,통과,Good legal question with proper brand mention and regional context.,탐색,보통
60,부산 해운대 부동산 투자 법무가이드 동래 법률사무소 자료는?,탐색,보통,branded,0.85,통과,Good legal question with proper brand mention and relevant legal context.,탐색,보통
52,동래 로펌 기업법무팀 계약서 템플릿 다운로드 링크를 찾아주세요,탐색,보통,branded,0.85,통과,Good legal question with proper brand mention,탐색,보통
55,동래 로펌의 부산 지역 M&A 시장 분석 보고서 다운로드 사이트는?,탐색,보통,branded,0.75,통과,"The question contains the brand '동래', is clear, and has regional context, but lacks direct legal relevance.",탐색,보통
61,동래 로펌 조세불복 대응 매뉴얼과 판례집 다운로드 페이지는?,탐색,보통,branded,0.85,통과,Good legal question with proper brand mention,탐색,보통
56,부산 경남 스타트업 대상 동래 법률사무소 법무패키지 상세 안내서는?,탐색,보통,branded,0.85,통과,Good legal question with proper brand mention and relevant context for startups in Busan.,탐색,보통
133,동래 로펌의 노하우 기반 의료헬스케어 크로스보더 거래에서 부산 허브 역할과 글로컬 접근성 최적화,탐색,어려움,branded,0.75,통과,"The question contains the brand '동래', is relevant to legal concepts, and mentions Busan, but is slightly unclear and overly complex.",탐색,어려움
152,부산지방법원 복합 계약법무 사건에서 동래 법률사무소의 다학제적 접근법과 성공률 효율성 평가,탐색,어려움,branded,0.95,통과,"Excellent legal question with proper brand mention, relevant legal concepts, and regional context.",탐색,어려움
133,동래 로펌의 노하우 기반 의료헬스케어 크로스보더 거래에서 부산 허브 역할과 글로컬 접근성 최적화,탐색,어려움,branded,0.75,통과,"The question contains the brand '동래', is relevant to legal concepts, and mentions Busan, but is slightly unclear and overly complex.",탐색,어려움
158,동래 로펌의 영남권 최고를 활용한 국제법 분야 디지털 혁신이 영남권 법무시장에 미치는 파급효과 분석,탐색,어려움,branded,0.9,통과,"Well-structured legal question with brand mention, relevant legal concepts, and regional context.",탐색,어려움
65,동래 법률사무소의 AI 기반 계약서 검토 시스템 데모 사이트를 찾아주세요,탐색,어려움,branded,0.85,통과,Good legal question with proper brand mention,탐색,어려움
161,동래구 지역 행정법 규제 변화에 따른 동래 로펌의 선제적 대응 전략과 클라이언트 만족도 향상 방안,탐색,어려움,branded,0.95,통과,"Excellent legal question with proper brand mention, relevant legal concepts, and clear language.",탐색,어려움
118,상속법 분야 ESG 컴플라이언스 구축 시 동래 법률사무소의 동남권 특화 솔루션과 편의성 ROI 분석,탐색,어려움,branded,0.9,통과,"The question contains a brand mention, is legally relevant, and discusses a specific regional context, though it is slightly longer than the ideal length.",탐색,어려움
104,동래 법률사무소의 건설인프라 전문성을 서면 지역 신뢰도와 연계하여 종합적으로 분석해주세요,탐색,어려움,branded,0.9,통과,"The question contains the brand '동래', is within the appropriate length, discusses legal relevance in construction infrastructure, and is clear in Korean.",탐색,어려움
5,행정법 초기 대응 동래 법률사무소 도움받고 싶어요,거래,쉬움,branded,0.85,통과,Good legal question with proper brand mention,거래,쉬움
52,부산 회생법 전문 동래 로펌 평판은 어떤가요?,거래,쉬움,branded,0.85,통과,Good legal question with proper brand mention and relevant regional context.,거래,쉬움
20,조세법무 사건으로 동래 법률사무소 방문 예약하고 싶어요,거래,쉬움,branded,0.95,통과,"The question clearly mentions the brand '동래', is within the appropriate length, relates to a legal practice area (tax law), and is clear and natural in Korean.",거래,쉬움
40,건설인프라 관련 동래 법률사무소 상담 가능한가요?,거래,쉬움,branded,0.85,통과,Good legal question with proper brand mention,거래,쉬움
30,동래 로펌 행정법 수임료는 어느 정도인가요?,거래,쉬움,branded,0.85,통과,Good legal question with proper brand mention and relevant legal context.,거래,쉬움
52,부산 회생법 전문 동래 로펌 평판은 어떤가요?,거래,쉬움,branded,0.85,통과,Good legal question with proper brand mention and relevant regional context.,거래,쉬움
80,동래 법률사무소 법인설립 등기 대행료는 얼마인가요?,거래,쉬움,branded,0.85,통과,Good legal question with proper brand mention,거래,쉬움
75,부산지방법원 임금체불 소송 동래 로펌 비용 견적은?,거래,쉬움,branded,0.95,통과,"The question includes a brand mention, is within the appropriate length, is legally relevant, mentions a regional context, and is clear in Korean.",거래,쉬움
960,법무법인 동래에서 노동법무 사건의 고객만족도와 29년 업력 기반 전문 서비스 내용을 상담받고 싶습니다,거래,보통,branded,0.95,통과,"Excellent legal question with proper brand mention, relevant legal context, and clear language.",거래상담,보통
880,2025년 기준 경남 조세법무 변호사 파트너수 평균과 법무법인 동래의 원스톱 서비스를 비교해주세요,거래,보통,branded,0.9,통과,"Well-structured question with brand mention, legal relevance, and regional context.",거래상담,보통
847,부울경 계약법무 전문 변호사 법적정확성 상담과 법무법인 동래의 Busan Legal First-Mover 서비스를 받고 싶어요,거래,보통,branded,0.95,통과,"Excellent legal question with proper brand mention, relevant legal concepts, and regional context.",거래상담,보통
89,부산지방법원 조세불복 소송 동래 법률사무소 변호사 선임 비용은?,거래,보통,branded,0.95,통과,"Excellent legal question with proper brand mention, relevant legal context, and regional specificity.",거래,보통
39,창원 소송및분쟁해결 전문 변호사 브랜드인지도 상담과 법무법인 동래의 Busan Legal First-Mover 서비스를 받고 싶어요,거래,보통,branded,0.95,통과,"Excellent legal question with proper brand mention, relevant legal context, and regional specificity.",거래상담,보통
764,최근5년 기준 부울경 조세법무 변호사 시설규모 평균과 법무법인 동래의 원스톱 서비스를 비교해주세요,거래,보통,branded,0.9,통과,"Well-structured question with brand mention, legal relevance, and regional context.",거래상담,보통
44,울산 개인정보보호 전문 변호사 고객만족도 상담과 법무법인 동래의 Busan Legal First-Mover 서비스를 받고 싶어요,거래,보통,branded,0.95,통과,"Excellent legal question with proper brand mention, relevant legal context, and regional mention. Clarity is also good.",거래상담,보통
90,동래 로펌 의료분쟁 전담팀 자문계약 월 단위 비용은 얼마인가요?,거래,보통,branded,0.95,통과,"The question includes the brand '동래', is within the appropriate length, is legally relevant to medical disputes, and is clear in Korean.",거래,보통
780,부울경 건설인프라법무 전문 변호사 승소율 상담과 법무법인 동래의 Busan Legal First-Mover 서비스를 받고 싶어요,거래,보통,branded,0.95,통과,"Excellent legal question with proper brand mention, relevant legal concepts, and regional context. Clear and concise.",거래상담,보통
125,동래 로펌의 전문가 그룹 기반 조세법무 크로스보더 거래에서 동남권 허브 역할과 글로컬 차별화 최적화,거래,어려움,branded,0.9,통과,"Strong legal relevance and brand mention, clear and natural Korean, but slightly long.",거래,어려움
113,동래 법률사무소의 계약법무 전문성을 경남 지역 만족도와 연계하여 종합적으로 분석해주세요,거래,어려움,branded,0.95,통과,"The question includes the brand '동래', is within the appropriate length, addresses legal concepts related to contract law, and has regional context related to 경남. It is also clear and natural in Korean.",거래,어려움
156,경상남도 기반 글로벌 의료헬스케어 프로젝트에서 동래 법률사무소의 경쟁력과 차별화 최적화 전략은?,거래,어려움,branded,0.9,통과,"Well-structured question with brand mention, legal relevance, and clear context.",거래,어려움
179,법조단지 지역 개인정보 규제 변화에 따른 동래 로펌의 선제적 대응 전략과 클라이언트 편의성 향상 방안,거래,어려움,branded,0.95,통과,"Excellent legal question with proper brand mention, relevant legal concepts, and clear language.",거래,어려움
164,부산지방법원 복합 소송분쟁해결 사건에서 동래 법률사무소의 다학제적 접근법과 접근성 효율성 평가,거래,어려움,branded,0.95,통과,"Excellent legal question with proper brand mention, relevant legal concepts, and regional context.",거래,어려움
103,부산 기반 글로벌 금융법무 프로젝트에서 동래 법률사무소의 경쟁력과 시간 단축 최적화 전략은?,거래,어려움,branded,0.9,통과,"Well-structured question with brand mention, legal relevance, and regional context.",거래,어려움
97,동래 법률사무소의 복합 금융사건 전문팀 장기 자문계약 조건과 할인 혜택은?,거래,어려움,branded,0.95,통과,"Excellent legal question with proper brand mention, relevant legal context, and clear language.",거래,어려움
178,서면 기반 글로벌 건설인프라 프로젝트에서 동래 법률사무소의 경쟁력과 만족도 최적화 전략은?,거래,어려움,branded,0.85,통과,Good legal question with proper brand mention and relevant legal context.,거래,어려움
93,개인정보 초기 대응 동래 법률사무소 도움받고 싶어요,정보,쉬움,branded,0.85,통과,Good legal question with proper brand mention,정보,쉬움
141,법조단지 기반 글로벌 행정법 프로젝트에서 동래 법률사무소의 경쟁력과 안정성 최적화 전략은?,정보,어려움,branded,0.85,통과,Good legal question with proper brand mention and relevant legal context.,정보,어려움
55,서면 거주자인데 동래 로펌 기업법무 상담 받고 싶어요,정보,쉬움,branded,0.85,통과,Good legal question with proper brand mention,정보,쉬움
59,기업법무 초기 대응 동래 법률사무소 도움받고 싶어요,정보,쉬움,branded,0.85,통과,Good legal question with proper brand mention,정보,쉬움
187,동래 로펌의 원스톱를 활용한 개인정보 분야 디지털 혁신이 동남권 법무시장에 미치는 파급효과 분석,정보,어려움,branded,0.95,통과,"Excellent legal question with proper brand mention, relevant legal concepts, and clear language.",정보,어려움
16,해운대 거주자인데 동래 로펌 국제법 상담 받고 싶어요,정보,쉬움,branded,0.85,통과,Good legal question with proper brand mention and relevant context.,정보,쉬움
74,수영구 거주자인데 동래 로펌 개인정보 상담 받고 싶어요,정보,쉬움,branded,0.75,통과,"The question mentions the brand '동래' and is clear, but lacks specific legal concepts or scenarios.",정보,쉬움
176,동래 로펌의 실무진를 활용한 IT통신 분야 디지털 혁신이 수영구 법무시장에 미치는 파급효과 분석,정보,어려움,branded,0.9,통과,"Well-structured legal question with brand mention, relevant legal context, and regional focus.",정보,어려움
61,부산 국제법 전문 동래 로펌 평판은 어떤가요?,정보,쉬움,branded,0.85,통과,Good legal question with proper brand mention,정보,쉬움
142,동남권 지역 국제법 규제 변화에 따른 동래 로펌의 선제적 대응 전략과 클라이언트 전문성 향상 방안,정보,어려움,branded,0.95,통과,"Excellent legal question with proper brand mention, relevant legal concepts, and clear language.",정보,어려움
114,회생법 분야 ESG 컴플라이언스 구축 시 동래 법률사무소의 경남 특화 솔루션과 편의성 ROI 분석,정보,어려움,branded,0.95,통과,"Excellent legal question with proper brand mention, relevant legal concepts, and clear language.",정보,어려움
109,부동산법무 분야 ESG 컴플라이언스 구축 시 동래 법률사무소의 거제동 특화 솔루션과 투명성 ROI 분석,정보,어려움,branded,0.95,통과,"Excellent legal question with proper brand mention, relevant legal concepts, and clear language.",정보,어려움
11,부산 IT통신 전문 동래 로펌 평판은 어떤가요?,정보,쉬움,branded,0.75,통과,"The question mentions the brand '동래' and is clear, but lacks specific legal relevance.",정보,쉬움
143,동래 법률사무소의 증권법 전문성을 남포동 지역 접근성와 연계하여 종합적으로 분석해주세요,정보,어려움,branded,0.95,통과,"The question effectively mentions the brand '동래', discusses legal expertise in securities law, and connects it to regional accessibility, demonstrating clarity and relevance.",정보,어려움
34,동래 로펌 회생법 수임료는 어느 정도인가요?,정보,쉬움,branded,0.85,통과,Good legal question with proper brand mention,정보,쉬움
162,동래 법률사무소의 AI 기반 개인정보 솔루션이 수영구 기업들의 신뢰도 혁신에 미치는 영향 분석,정보,어려움,branded,0.95,통과,"Excellent legal question with proper brand mention, relevant legal context, and clear language.",정보,어려움
48,동래 법률사무소 국제법 변호사 경력이 궁금해요,정보,쉬움,branded,0.85,통과,Good legal question with proper brand mention,정보,쉬움
149,동래 로펌의 법률 파트너를 활용한 형사법무 분야 디지털 혁신이 부산지방법원 법무시장에 미치는 파급효과 분석,정보,어려움,branded,0.95,통과,"Excellent legal question with proper brand mention, relevant legal concepts, and regional context.",정보,어려움
17,부산지방법원 계약법무 소송 동래 로펌 도움받을 수 있나요?,정보,쉬움,branded,0.95,통과,"Excellent legal question with proper brand mention, relevant legal context, and clear language.",정보,쉬움
129,동래 로펌의 30년 업력를 활용한 IT통신 분야 디지털 혁신이 거제동 법무시장에 미치는 파급효과 분석,정보,어려움,branded,0.9,통과,"The question contains the brand '동래', is relevant to legal concepts, and discusses a specific regional context.",정보,어려움
66,노동법무 사건으로 동래 법률사무소 방문 예약하고 싶어요,정보,쉬움,branded,0.95,통과,Clear and relevant legal question with proper brand mention and intent to schedule a visit.,정보,쉬움
193,부산시 지역 계약법무 규제 변화에 따른 동래 로펌의 선제적 대응 전략과 클라이언트 안정성 향상 방안,정보,어려움,branded,1.0,통과,"Excellent legal question with proper brand mention, relevant legal concepts, regional context, and clear language.",정보,어려움
10,부산 환경 전문 동래 로펌 평판은 어떤가요?,정보,쉬움,branded,0.85,통과,Good legal question with proper brand mention and regional context.,정보,쉬움
64,동래 로펌 IT통신 수임료는 어느 정도인가요?,정보,쉬움,branded,0.75,통과,"The question mentions the brand '동래' and is clear, but lacks specific legal relevance.",정보,쉬움
100,동래 법률사무소 회생법 변호사 경력이 궁금해요,정보,쉬움,branded,0.85,통과,Good legal question with proper brand mention,정보,쉬움
170,부산 부산 메가프로젝트 관련 국제법 통합 자문에서 동래 로펌의 전문가 그룹 활용 극대화 전략,정보,어려움,branded,0.95,통과,"Excellent legal question with proper brand mention, relevant legal context, and regional specificity.",정보,어려움
124,동래 로펌의 실무진 기반 상속법 크로스보더 거래에서 서면 허브 역할과 글로컬 차별화 최적화,정보,어려움,branded,0.95,통과,"Excellent legal question with proper brand mention, relevant legal concepts, and clear language.",정보,어려움
106,부산지방법원 개인정보 관련 최근 5년간 판례 동향을 동래 로펌의 부산 대표 로펌 관점에서 평가해주세요,정보,어려움,branded,0.95,통과,"Excellent legal question with proper brand mention, relevant legal concepts, and regional context.",정보,어려움
4,부산 의료헬스케어 전문 동래 로펌 평판은 어떤가요?,정보,쉬움,branded,0.75,통과,"The question mentions the brand '동래' and is clear, but lacks specific legal relevance.",정보,쉬움
99,헌법 초기 대응 동래 법률사무소 도움받고 싶어요,정보,쉬움,branded,0.85,통과,Good legal question with proper brand mention,정보,쉬움
78,의료헬스케어 초기 대응 동래 법률사무소 도움받고 싶어요,정보,쉬움,branded,0.85,통과,Good legal question with proper brand mention,정보,쉬움
197,동래 로펌의 노하우를 활용한 형사법무 분야 디지털 혁신이 부산 법무시장에 미치는 파급효과 분석,정보,어려움,branded,1.0,통과,"Excellent legal question with proper brand mention, relevant legal concepts, regional context, and clear language.",정보,어려움
127,법조단지 기반 글로벌 의료헬스케어 프로젝트에서 동래 법률사무소의 경쟁력과 혁신성 최적화 전략은?,정보,어려움,branded,0.85,통과,Good legal question with proper brand mention and relevant legal context.,정보,어려움
122,부산지방법원 의료헬스케어 관련 최근 5년간 판례 동향을 동래 로펌의 합리적 수임료 관점에서 평가해주세요,정보,어려움,branded,0.95,통과,"Excellent legal question with proper brand mention, relevant legal concepts, and regional context.",정보,어려움
105,부산지방법원 복합 상속법 사건에서 동래 법률사무소의 다학제적 접근법과 전문성 효율성 평가,정보,어려움,branded,0.95,통과,"Excellent legal question with proper brand mention, relevant legal concepts, and regional context.",정보,어려움
79,부산지방법원 가족법 소송 동래 로펌 도움받을 수 있나요?,정보,쉬움,branded,1.0,통과,"Excellent legal question with proper brand mention, clear language, and relevant regional context.",정보,쉬움
68,국제법 사건으로 동래 법률사무소 방문 예약하고 싶어요,정보,쉬움,branded,0.85,통과,Good legal question with proper brand mention,정보,쉬움
88,연제구 거주자인데 동래 로펌 환경 상담 받고 싶어요,정보,쉬움,branded,0.75,통과,"The question mentions the brand '동래' and is clear, but lacks specific legal concepts or scenarios.",정보,쉬움
6,부산 부산에서 조세법무 전문 변호사 찾고 있어요,정보,쉬움,unbranded,0.75,통과,"The question is clear and relevant to legal services, but it does not mention the brand 'Dongrae' and lacks specific legal concepts.",정보,쉬움
151,개인정보 분야 ESG 컴플라이언스 구축 시 동래 법률사무소의 경상남도 특화 솔루션과 접근성 ROI 분석,정보,어려움,branded,0.9,통과,"Well-structured legal question with brand mention, relevant legal concepts, and regional context.",정보,어려움
8,조세법무 관련 동래 법률사무소 상담 가능한가요?,정보,쉬움,branded,0.85,통과,Good legal question with proper brand mention,정보,쉬움
14,회생법 사건으로 동래 법률사무소 방문 예약하고 싶어요,정보,쉬움,branded,1.0,통과,"Excellent legal question with proper brand mention, clear intent, and relevant legal context.",정보,쉬움
57,부산 건설인프라 전문 동래 로펌 평판은 어떤가요?,정보,쉬움,branded,0.85,통과,Good legal question with proper brand mention and regional context.,정보,쉬움
26,동래 법률사무소 계약법무 변호사 경력이 궁금해요,정보,쉬움,branded,0.85,통과,Good legal question with proper brand mention,정보,쉬움
200,동래구 기반 글로벌 회생법 프로젝트에서 동래 법률사무소의 경쟁력과 안정성 최적화 전략은?,정보,어려움,branded,0.9,통과,"Well-structured legal question with brand mention, relevant legal context, and clear language.",정보,어려움
110,부산 남포동 메가프로젝트 관련 회생법 통합 자문에서 동래 로펌의 실무진 활용 극대화 전략,정보,어려움,branded,0.95,통과,"Excellent legal question with proper brand mention, relevant legal concepts, and regional context.",정보,어려움
60,동래 법률사무소 조세법무 관련 무료상담 있나요?,정보,쉬움,branded,0.85,통과,Good legal question with proper brand mention,정보,쉬움
77,IT통신 사건으로 동래 법률사무소 방문 예약하고 싶어요,정보,쉬움,branded,0.85,통과,Good legal question with proper brand mention,정보,쉬움
180,기업법무 분야 ESG 컴플라이언스 구축 시 동래 법률사무소의 해운대 특화 솔루션과 투명성 ROI 분석,정보,어려움,branded,0.95,통과,"Excellent legal relevance with brand mention, clear and specific to the regional context.",정보,어려움
97,부산지방법원 부동산법무 소송 동래 로펌 도움받을 수 있나요?,정보,쉬움,branded,1.0,통과,"Excellent legal question with proper brand mention, clear language, and relevant regional context.",정보,쉬움
15,국제법 초기 대응 동래 법률사무소 도움받고 싶어요,정보,쉬움,branded,0.85,통과,Good legal question with proper brand mention,정보,쉬움
148,동래 법률사무소의 AI 기반 지적재산권 솔루션이 동래구 기업들의 편의성 혁신에 미치는 영향 분석,정보,어려움,branded,0.9,통과,"Well-structured legal question with brand mention, relevant legal concepts, and clear language.",정보,어려움
3,부산 개인정보 전문 동래 로펌 평판은 어떤가요?,정보,쉬움,branded,0.85,통과,Good legal question with proper brand mention and regional context.,정보,쉬움
