원본_행,질문,추출된_의도,추출된_난이도,추출된_버킷타입,검수_점수,검수_통과,검수_사유,원본_의도,원본_난이도
50,지적재산권 관련 동래 법률사무소 상담 가능한가요?,거래,쉬움,branded,0.85,통과,Good legal question with proper brand mention,거래,쉬움
5,행정법 초기 대응 동래 법률사무소 도움받고 싶어요,거래,쉬움,branded,0.85,통과,Good legal question with proper brand mention,거래,쉬움
53,부산지방법원 금융법무 소송 동래 로펌 도움받을 수 있나요?,거래,쉬움,branded,0.95,통과,"Excellent legal question with proper brand mention, clear context, and relevant to the regional area.",거래,쉬움
79,부산 동래 로펌 상표권 출원 대행 비용을 알려주세요,거래,쉬움,branded,1.0,통과,"Excellent legal question with proper brand mention, clear intent, and relevant regional context.",거래,쉬움
74,동래 법률사무소 교통사고 합의 협상 수임료는?,거래,쉬움,branded,0.85,통과,Good legal question with proper brand mention,거래,쉬움
40,건설인프라 관련 동래 법률사무소 상담 가능한가요?,거래,쉬움,branded,0.85,통과,Good legal question with proper brand mention,거래,쉬움
19,기장군 거주자인데 동래 로펌 건설인프라 상담 받고 싶어요,거래,쉬움,branded,0.85,통과,Good legal question with proper brand mention,거래,쉬움
960,법무법인 동래에서 노동법무 사건의 고객만족도와 29년 업력 기반 전문 서비스 내용을 상담받고 싶습니다,거래,보통,branded,0.95,통과,"Excellent legal question with proper brand mention, relevant legal context, and clear language.",거래상담,보통
880,2025년 기준 경남 조세법무 변호사 파트너수 평균과 법무법인 동래의 원스톱 서비스를 비교해주세요,거래,보통,branded,0.9,통과,"Well-structured question with brand mention, legal relevance, and regional context.",거래상담,보통
847,부울경 계약법무 전문 변호사 법적정확성 상담과 법무법인 동래의 Busan Legal First-Mover 서비스를 받고 싶어요,거래,보통,branded,0.95,통과,"Excellent legal question with proper brand mention, relevant legal concepts, and regional context.",거래상담,보통
89,부산지방법원 조세불복 소송 동래 법률사무소 변호사 선임 비용은?,거래,보통,branded,0.95,통과,"Excellent legal question with proper brand mention, relevant legal context, and regional specificity.",거래,보통
39,창원 소송및분쟁해결 전문 변호사 브랜드인지도 상담과 법무법인 동래의 Busan Legal First-Mover 서비스를 받고 싶어요,거래,보통,branded,0.95,통과,"Excellent legal question with proper brand mention, relevant legal context, and regional specificity.",거래상담,보통
764,최근5년 기준 부울경 조세법무 변호사 시설규모 평균과 법무법인 동래의 원스톱 서비스를 비교해주세요,거래,보통,branded,0.9,통과,"Well-structured question with brand mention, legal relevance, and regional context.",거래상담,보통
44,울산 개인정보보호 전문 변호사 고객만족도 상담과 법무법인 동래의 Busan Legal First-Mover 서비스를 받고 싶어요,거래,보통,branded,0.95,통과,"Excellent legal question with proper brand mention, relevant legal context, and regional mention. Clarity is also good.",거래상담,보통
90,동래 로펌 의료분쟁 전담팀 자문계약 월 단위 비용은 얼마인가요?,거래,보통,branded,0.95,통과,"The question includes the brand '동래', is within the appropriate length, is legally relevant to medical disputes, and is clear in Korean.",거래,보통
780,부울경 건설인프라법무 전문 변호사 승소율 상담과 법무법인 동래의 Busan Legal First-Mover 서비스를 받고 싶어요,거래,보통,branded,0.95,통과,"Excellent legal question with proper brand mention, relevant legal concepts, and regional context. Clear and concise.",거래상담,보통
179,법조단지 지역 개인정보 규제 변화에 따른 동래 로펌의 선제적 대응 전략과 클라이언트 편의성 향상 방안,거래,어려움,branded,0.95,통과,"Excellent legal question with proper brand mention, relevant legal concepts, and clear language.",거래,어려움
153,부산 해운대 메가프로젝트 관련 기업법무 통합 자문에서 동래 로펌의 신뢰할 수 있는 활용 극대화 전략,거래,어려움,branded,0.9,통과,"Strong legal relevance with brand mention and regional context, clear and concise.",거래,어려움
178,서면 기반 글로벌 건설인프라 프로젝트에서 동래 법률사무소의 경쟁력과 만족도 최적화 전략은?,거래,어려움,branded,0.85,통과,Good legal question with proper brand mention and relevant legal context.,거래,어려움
125,동래 로펌의 전문가 그룹 기반 조세법무 크로스보더 거래에서 동남권 허브 역할과 글로컬 차별화 최적화,거래,어려움,branded,0.9,통과,"Strong legal relevance and brand mention, clear and natural Korean, but slightly long.",거래,어려움
101,동래 로펌의 ESG 경영 통합 법무솔루션 구축 시 성과 기반 보수 계약 모델은?,거래,어려움,branded,0.85,통과,Good legal question with proper brand mention and relevant legal context.,거래,어려움
96,부산 경남 지역 대기업 그룹 전체 법무아웃소싱 동래 로펌 제안서와 견적을 받고 싶습니다,거래,어려움,branded,0.95,통과,"Excellent legal question with proper brand mention, clear intent, and relevant regional context.",거래,어려움
155,부산지방법원 조세법무 관련 최근 5년간 판례 동향을 동래 로펌의 30년 업력 관점에서 평가해주세요,거래,어려움,branded,0.95,통과,"The question includes a brand mention, is within the appropriate length, discusses legal concepts relevant to tax law, and has a regional context related to Busan.",거래,어려움
516,복잡한 건설인프라법무 사건에서 법무법인 동래의 총비용 우위와 차별화 포인트를 구체적으로 설명해주세요,거래,어려움,branded,0.95,통과,"Well-structured legal question with brand mention, relevant legal context, and clear language.",거래상담,어려움
152,부산지방법원 복합 계약법무 사건에서 동래 법률사무소의 다학제적 접근법과 성공률 효율성 평가,탐색,어려움,branded,0.95,통과,"Excellent legal question with proper brand mention, relevant legal concepts, and regional context.",탐색,어려움
50,지적재산권 관련 동래 법률사무소 상담 가능한가요?,거래,쉬움,branded,0.85,통과,Good legal question with proper brand mention,거래,쉬움
118,상속법 분야 ESG 컴플라이언스 구축 시 동래 법률사무소의 동남권 특화 솔루션과 편의성 ROI 분석,탐색,어려움,branded,0.9,통과,"The question contains a brand mention, is legally relevant, and discusses a specific regional context, though it is slightly longer than the ideal length.",탐색,어려움
149,동래 로펌의 법률 파트너를 활용한 형사법무 분야 디지털 혁신이 부산지방법원 법무시장에 미치는 파급효과 분석,정보,어려움,branded,0.95,통과,"Excellent legal question with proper brand mention, relevant legal concepts, and regional context.",정보,어려움
47,부산 증권법 전문 동래 로펌 평판은 어떤가요?,탐색,쉬움,branded,0.85,통과,Good legal question with proper brand mention and regional context.,탐색,쉬움
20,조세법무 사건으로 동래 법률사무소 방문 예약하고 싶어요,거래,쉬움,branded,0.95,통과,"The question clearly mentions the brand '동래', is within the appropriate length, relates to a legal practice area (tax law), and is clear and natural in Korean.",거래,쉬움
185,동래 법률사무소의 AI 기반 헌법 솔루션이 동남권 기업들의 접근성 혁신에 미치는 영향 분석,탐색,어려움,branded,0.95,통과,"Excellent legal question with proper brand mention, relevant legal concepts, and clear language.",탐색,어려움
98,동래 로펌 의료헬스케어 수임료는 어느 정도인가요?,탐색,쉬움,branded,0.85,통과,Good legal question with proper brand mention,탐색,쉬움
123,부산지방법원 건설인프라 관련 최근 5년간 판례 동향을 동래 로펌의 영남권 최고 관점에서 평가해주세요,거래,어려움,branded,0.95,통과,"Excellent legal question with proper brand mention, relevant legal concepts, and regional context.",거래,어려움
104,동래 법률사무소의 건설인프라 전문성을 서면 지역 신뢰도와 연계하여 종합적으로 분석해주세요,탐색,어려움,branded,0.9,통과,"The question contains the brand '동래', is within the appropriate length, discusses legal relevance in construction infrastructure, and is clear in Korean.",탐색,어려움
135,동래 법률사무소의 AI 기반 부동산법무 솔루션이 기장군 기업들의 안정성 혁신에 미치는 영향 분석,정보,어려움,branded,0.95,통과,"Excellent legal question with proper brand mention, relevant legal concepts, and clear language.",정보,어려움
53,부산지방법원 금융법무 소송 동래 로펌 도움받을 수 있나요?,거래,쉬움,branded,0.95,통과,"Excellent legal question with proper brand mention, clear context, and relevant to the regional area.",거래,쉬움
182,형사법무 분야 ESG 컴플라이언스 구축 시 동래 법률사무소의 동남권 특화 솔루션과 성공률 ROI 분석,정보,어려움,branded,0.9,통과,"Well-structured legal question with brand mention, relevant legal concepts, and regional context.",정보,어려움
134,형사법무 분야 ESG 컴플라이언스 구축 시 동래 법률사무소의 남포동 특화 솔루션과 편의성 ROI 분석,정보,어려움,branded,0.9,통과,"Well-structured legal question with brand mention, relevant legal concepts, and regional context.",정보,어려움
30,동래 로펌 행정법 수임료는 어느 정도인가요?,거래,쉬움,branded,0.85,통과,Good legal question with proper brand mention and relevant legal context.,거래,쉬움
120,해운대 지역 부동산법무 규제 변화에 따른 동래 로펌의 선제적 대응 전략과 클라이언트 안정성 향상 방안,탐색,어려움,branded,0.95,통과,"Excellent legal question with proper brand mention, relevant legal concepts, and clear regional context.",탐색,어려움
89,동래 법률사무소 금융법무 변호사 경력이 궁금해요,거래,쉬움,branded,0.85,통과,Good legal question with proper brand mention,거래,쉬움
167,영남권 기반 글로벌 환경 프로젝트에서 동래 법률사무소의 경쟁력과 만족도 최적화 전략은?,거래,어려움,branded,0.9,통과,"Well-structured question with brand mention, legal relevance, and regional context.",거래,어려움
197,동래 로펌의 노하우를 활용한 형사법무 분야 디지털 혁신이 부산 법무시장에 미치는 파급효과 분석,정보,어려움,branded,1.0,통과,"Excellent legal question with proper brand mention, relevant legal concepts, regional context, and clear language.",정보,어려움
178,서면 기반 글로벌 건설인프라 프로젝트에서 동래 법률사무소의 경쟁력과 만족도 최적화 전략은?,거래,어려움,branded,0.85,통과,Good legal question with proper brand mention and relevant legal context.,거래,어려움
103,부산 기반 글로벌 금융법무 프로젝트에서 동래 법률사무소의 경쟁력과 시간 단축 최적화 전략은?,거래,어려움,branded,0.9,통과,"Well-structured question with brand mention, legal relevance, and regional context.",거래,어려움
201,경상남도 지역 국제법 규제 변화에 따른 동래 로펌의 선제적 대응 전략과 클라이언트 비용 효율성 향상 방안,정보,어려움,branded,0.95,통과,"Excellent legal question with proper brand mention, relevant legal concepts, and clear language.",정보,어려움
150,지적재산권 분야 ESG 컴플라이언스 구축 시 동래 법률사무소의 센텀시티 특화 솔루션과 접근성 ROI 분석,정보,어려움,branded,0.9,통과,"Well-structured legal question with brand mention, relevant legal concepts, and clear language.",정보,어려움
133,동래 로펌의 노하우 기반 의료헬스케어 크로스보더 거래에서 부산 허브 역할과 글로컬 접근성 최적화,탐색,어려움,branded,0.75,통과,"The question contains the brand '동래', is relevant to legal concepts, and mentions Busan, but is slightly unclear and overly complex.",탐색,어려움
114,회생법 분야 ESG 컴플라이언스 구축 시 동래 법률사무소의 경남 특화 솔루션과 편의성 ROI 분석,정보,어려움,branded,0.95,통과,"Excellent legal question with proper brand mention, relevant legal concepts, and clear language.",정보,어려움
67,동래 법률사무소 지적재산권 관련 무료상담 있나요?,탐색,쉬움,branded,1.0,통과,"Excellent legal question with proper brand mention, clear intent, and relevant legal context.",탐색,쉬움
164,부산지방법원 복합 소송분쟁해결 사건에서 동래 법률사무소의 다학제적 접근법과 접근성 효율성 평가,거래,어려움,branded,0.95,통과,"Excellent legal question with proper brand mention, relevant legal concepts, and regional context.",거래,어려움
187,동래 로펌의 원스톱를 활용한 개인정보 분야 디지털 혁신이 동남권 법무시장에 미치는 파급효과 분석,정보,어려움,branded,0.95,통과,"Excellent legal question with proper brand mention, relevant legal concepts, and clear language.",정보,어려움
125,동래 로펌의 전문가 그룹 기반 조세법무 크로스보더 거래에서 동남권 허브 역할과 글로컬 차별화 최적화,거래,어려움,branded,0.9,통과,"Strong legal relevance and brand mention, clear and natural Korean, but slightly long.",거래,어려움
106,부산지방법원 개인정보 관련 최근 5년간 판례 동향을 동래 로펌의 부산 대표 로펌 관점에서 평가해주세요,정보,어려움,branded,0.95,통과,"Excellent legal question with proper brand mention, relevant legal concepts, and regional context.",정보,어려움
85,금융법무 관련 동래 법률사무소 상담 가능한가요?,탐색,쉬움,branded,0.85,통과,Good legal question with proper brand mention,탐색,쉬움
148,동래 법률사무소의 AI 기반 지적재산권 솔루션이 동래구 기업들의 편의성 혁신에 미치는 영향 분석,정보,어려움,branded,0.9,통과,"Well-structured legal question with brand mention, relevant legal concepts, and clear language.",정보,어려움
153,부산 해운대 메가프로젝트 관련 기업법무 통합 자문에서 동래 로펌의 신뢰할 수 있는 활용 극대화 전략,거래,어려움,branded,0.9,통과,"Strong legal relevance with brand mention and regional context, clear and concise.",거래,어려움
90,헌법 사건으로 동래 법률사무소 방문 예약하고 싶어요,탐색,쉬움,branded,0.85,통과,Good legal question with proper brand mention,탐색,쉬움
52,부산 회생법 전문 동래 로펌 평판은 어떤가요?,거래,쉬움,branded,0.85,통과,Good legal question with proper brand mention and relevant regional context.,거래,쉬움
151,개인정보 분야 ESG 컴플라이언스 구축 시 동래 법률사무소의 경상남도 특화 솔루션과 접근성 ROI 분석,정보,어려움,branded,0.9,통과,"Well-structured legal question with brand mention, relevant legal concepts, and regional context.",정보,어려움
165,동래 법률사무소의 노동법무 전문성을 센텀시티 지역 전문성와 연계하여 종합적으로 분석해주세요,탐색,어려움,branded,0.95,통과,"Excellent legal question with proper brand mention, relevant legal concepts, and regional context.",탐색,어려움
27,동남권 거주자인데 동래 로펌 개인정보 상담 받고 싶어요,탐색,쉬움,branded,0.85,통과,Good legal question with proper brand mention,탐색,쉬움
35,금융법무 사건으로 동래 법률사무소 방문 예약하고 싶어요,탐색,쉬움,branded,0.85,통과,Good legal question with proper brand mention,탐색,쉬움
39,가족법 사건으로 동래 법률사무소 방문 예약하고 싶어요,탐색,쉬움,branded,0.85,통과,Good legal question with proper brand mention,탐색,쉬움
115,부산지방법원 회생법 관련 최근 5년간 판례 동향을 동래 로펌의 Busan Legal First-Mover 관점에서 평가해주세요,탐색,어려움,branded,0.95,통과,"Excellent legal question with proper brand mention, relevant legal concepts, and regional context.",탐색,어려움
109,부동산법무 분야 ESG 컴플라이언스 구축 시 동래 법률사무소의 거제동 특화 솔루션과 투명성 ROI 분석,정보,어려움,branded,0.95,통과,"Excellent legal question with proper brand mention, relevant legal concepts, and clear language.",정보,어려움
132,동래 로펌의 신뢰할 수 있는 기반 형사법무 크로스보더 거래에서 거제동 허브 역할과 글로컬 투명성 최적화,거래,어려움,branded,0.9,통과,"The question contains the brand '동래', is within the appropriate length, mentions legal concepts, and is clear in Korean.",거래,어려움
41,동래 법률사무소 개인정보 변호사 경력이 궁금해요,거래,쉬움,branded,0.85,통과,Good legal question with proper brand mention,거래,쉬움
117,센텀시티 지역 소송분쟁해결 규제 변화에 따른 동래 로펌의 선제적 대응 전략과 클라이언트 신뢰도 향상 방안,탐색,어려움,branded,0.95,통과,"Excellent legal question with proper brand mention, relevant legal concepts, and clear regional context.",탐색,어려움
155,부산지방법원 조세법무 관련 최근 5년간 판례 동향을 동래 로펌의 30년 업력 관점에서 평가해주세요,거래,어려움,branded,0.95,통과,"The question includes a brand mention, is within the appropriate length, discusses legal concepts relevant to tax law, and has a regional context related to Busan.",거래,어려움
105,부산지방법원 복합 상속법 사건에서 동래 법률사무소의 다학제적 접근법과 전문성 효율성 평가,정보,어려움,branded,0.95,통과,"Excellent legal question with proper brand mention, relevant legal concepts, and regional context.",정보,어려움
33,해운대 거주자인데 동래 로펌 노동법무 상담 받고 싶어요,탐색,쉬움,branded,0.95,통과,"Excellent legal question with proper brand mention, clear intent, and regional context.",탐색,쉬움
46,남포동 거주자인데 동래 로펌 건설인프라 상담 받고 싶어요,탐색,쉬움,branded,0.85,통과,Good legal question with proper brand mention,탐색,쉬움
124,동래 로펌의 실무진 기반 상속법 크로스보더 거래에서 서면 허브 역할과 글로컬 차별화 최적화,정보,어려움,branded,0.95,통과,"Excellent legal question with proper brand mention, relevant legal concepts, and clear language.",정보,어려움
186,동남권 지역 의료헬스케어 규제 변화에 따른 동래 로펌의 선제적 대응 전략과 클라이언트 접근성 향상 방안,거래,어려움,branded,0.95,통과,"Excellent legal question with proper brand mention, relevant legal concepts, and clear language.",거래,어려움
184,부산 양산시 메가프로젝트 관련 환경 통합 자문에서 동래 로펌의 부산 대표 로펌 활용 극대화 전략,탐색,어려움,branded,0.9,통과,"Well-structured legal question with brand mention, relevant legal context, and regional specificity.",탐색,어려움
73,동래 법률사무소 헌법 변호사 경력이 궁금해요,거래,쉬움,branded,0.85,통과,Good legal question with proper brand mention,거래,쉬움
173,부산지방법원 복합 증권법 사건에서 동래 법률사무소의 다학제적 접근법과 안정성 효율성 평가,정보,어려움,branded,0.95,통과,"Excellent legal question with proper brand mention, relevant legal concepts, and regional context.",정보,어려움
2,동래 로펌 노동법무 수임료는 어느 정도인가요?,탐색,쉬움,branded,0.85,통과,Good legal question with proper brand mention,탐색,쉬움
176,동래 로펌의 실무진를 활용한 IT통신 분야 디지털 혁신이 수영구 법무시장에 미치는 파급효과 분석,정보,어려움,branded,0.9,통과,"Well-structured legal question with brand mention, relevant legal context, and regional focus.",정보,어려움
144,연제구 지역 조세법무 규제 변화에 따른 동래 로펌의 선제적 대응 전략과 클라이언트 접근성 향상 방안,정보,어려움,branded,0.95,통과,"Excellent legal question with proper brand mention, relevant legal concepts, and regional context.",정보,어려움
156,경상남도 기반 글로벌 의료헬스케어 프로젝트에서 동래 법률사무소의 경쟁력과 차별화 최적화 전략은?,거래,어려움,branded,0.9,통과,"Well-structured question with brand mention, legal relevance, and clear context.",거래,어려움
163,동래 로펌의 부산 대표 로펌 기반 건설인프라 크로스보더 거래에서 서면 허브 역할과 글로컬 투명성 최적화,탐색,어려움,branded,0.9,통과,"Strong legal relevance with brand mention and regional context, though slightly complex in clarity.",탐색,어려움
28,형사법무 초기 대응 동래 법률사무소 도움받고 싶어요,탐색,쉬움,branded,0.85,통과,Good legal question with proper brand mention,탐색,쉬움
154,동래 법률사무소의 보험법 전문성을 부산 지역 시간 단축와 연계하여 종합적으로 분석해주세요,탐색,어려움,branded,0.9,통과,"Well-structured question with brand mention, legal relevance, and regional context.",탐색,어려움
42,부산 연제구에서 조세법무 전문 변호사 찾고 있어요,탐색,쉬움,unbranded,0.75,통과,"The question is clear and relevant to legal services, but it does not mention the brand 'Dongrae'.",탐색,쉬움
81,부산 조세법무 전문 동래 로펌 평판은 어떤가요?,거래,쉬움,branded,0.85,통과,Good legal question with proper brand mention and regional context.,거래,쉬움
80,동래 법률사무소 회생법 관련 무료상담 있나요?,탐색,쉬움,branded,1.0,통과,"Excellent legal question with proper brand mention, clear intent, and relevant legal context.",탐색,쉬움
194,동래 로펌의 합리적 수임료를 활용한 보험법 분야 디지털 혁신이 서면 법무시장에 미치는 파급효과 분석,탐색,어려움,branded,0.9,통과,"Well-structured legal question with brand mention, relevant legal concepts, and clear language.",탐색,어려움
158,동래 로펌의 영남권 최고를 활용한 국제법 분야 디지털 혁신이 영남권 법무시장에 미치는 파급효과 분석,탐색,어려움,branded,0.9,통과,"Well-structured legal question with brand mention, relevant legal concepts, and regional context.",탐색,어려움
139,법조단지 기반 글로벌 보험법 프로젝트에서 동래 법률사무소의 경쟁력과 접근성 최적화 전략은?,거래,어려움,branded,0.85,통과,Good legal question with proper brand mention and relevant legal context.,거래,어려움
138,노동법무 분야 ESG 컴플라이언스 구축 시 동래 법률사무소의 센텀시티 특화 솔루션과 만족도 ROI 분석,정보,어려움,branded,0.9,통과,"The question includes a brand mention, is within the appropriate length, addresses legal concepts, and is clear in Korean.",정보,어려움
113,동래 법률사무소의 계약법무 전문성을 경남 지역 만족도와 연계하여 종합적으로 분석해주세요,거래,어려움,branded,0.95,통과,"The question includes the brand '동래', is within the appropriate length, addresses legal concepts related to contract law, and has regional context related to 경남. It is also clear and natural in Korean.",거래,어려움
193,부산시 지역 계약법무 규제 변화에 따른 동래 로펌의 선제적 대응 전략과 클라이언트 안정성 향상 방안,정보,어려움,branded,1.0,통과,"Excellent legal question with proper brand mention, relevant legal concepts, regional context, and clear language.",정보,어려움
5,행정법 초기 대응 동래 법률사무소 도움받고 싶어요,거래,쉬움,branded,0.85,통과,Good legal question with proper brand mention,거래,쉬움
162,동래 법률사무소의 AI 기반 개인정보 솔루션이 수영구 기업들의 신뢰도 혁신에 미치는 영향 분석,정보,어려움,branded,0.95,통과,"Excellent legal question with proper brand mention, relevant legal context, and clear language.",정보,어려움
25,동래 법률사무소 국제법 관련 무료상담 있나요?,거래,쉬움,branded,1.0,통과,"Excellent legal question with proper brand mention, clear intent, and relevant legal context.",거래,쉬움
107,부산지방법원 증권법 관련 최근 5년간 판례 동향을 동래 로펌의 신뢰할 수 있는 관점에서 평가해주세요,탐색,어려움,branded,0.95,통과,"Excellent legal question with proper brand mention, relevant legal concepts, and regional context.",탐색,어려움
19,기장군 거주자인데 동래 로펌 건설인프라 상담 받고 싶어요,거래,쉬움,branded,0.85,통과,Good legal question with proper brand mention,거래,쉬움
86,경상남도 거주자인데 동래 로펌 조세법무 상담 받고 싶어요,거래,쉬움,branded,0.95,통과,"Excellent legal question with proper brand mention, clear intent, and relevant regional context.",거래,쉬움
179,법조단지 지역 개인정보 규제 변화에 따른 동래 로펌의 선제적 대응 전략과 클라이언트 편의성 향상 방안,거래,어려움,branded,0.95,통과,"Excellent legal question with proper brand mention, relevant legal concepts, and clear language.",거래,어려움
63,부산 동남권에서 금융법무 전문 변호사 찾고 있어요,탐색,쉬움,unbranded,0.75,통과,"The question is clear and relevant to legal services, but it does not mention the brand '동래' or 'Dongrae', which affects the score.",탐색,쉬움
116,동래 법률사무소의 AI 기반 회생법 솔루션이 영남권 기업들의 만족도 혁신에 미치는 영향 분석,거래,어려움,branded,1.0,통과,"Excellent legal question with proper brand mention, relevant legal concepts, and clear language.",거래,어려움
161,동래구 지역 행정법 규제 변화에 따른 동래 로펌의 선제적 대응 전략과 클라이언트 만족도 향상 방안,탐색,어려움,branded,0.95,통과,"Excellent legal question with proper brand mention, relevant legal concepts, and clear language.",탐색,어려움
40,건설인프라 관련 동래 법률사무소 상담 가능한가요?,거래,쉬움,branded,0.85,통과,Good legal question with proper brand mention,거래,쉬움
43,부동산법무 관련 동래 법률사무소 상담 가능한가요?,거래,쉬움,branded,1.0,통과,"Excellent legal question with proper brand mention, clear intent, and relevant legal context.",거래,쉬움
196,동래 법률사무소의 국제법 전문성을 기장군 지역 시간 단축와 연계하여 종합적으로 분석해주세요,거래,어려움,branded,0.9,통과,"The question includes the brand '동래', is within the appropriate length, addresses legal concepts related to international law, and has a clear context.",거래,어려움
174,동래 법률사무소의 회생법 전문성을 수영구 지역 시간 단축와 연계하여 종합적으로 분석해주세요,거래,어려움,branded,0.9,통과,"Well-structured question with brand mention, legal relevance, and regional context.",거래,어려움
2,동래 법률사무소 개인정보 서비스 전문성가 궁금해요,정보,쉬움,branded,0.75,통과,"The question mentions the brand '동래', is clear, and is within the appropriate length, but lacks specific legal concepts or practice areas.",정보,쉬움
3,동래 법률사무소 계약법무 서비스 전문성가 궁금해요,정보,쉬움,branded,0.85,통과,Good legal question with proper brand mention,정보,쉬움
5,동래 로펌 건설인프라 분야 검증된 특징은?,정보,쉬움,branded,0.85,통과,Good legal question with proper brand mention,정보,쉬움
7,동래 로펌 소송분쟁해결 분야 신뢰할 수 있는 특징은?,정보,쉬움,branded,0.85,통과,Good legal question with proper brand mention,정보,쉬움
11,동래 법률사무소 부동산법무 전문성 상담받고 싶어요,정보,쉬움,branded,0.9,통과,"Good legal question with proper brand mention, relevant legal context, and clear language.",정보,쉬움
13,동래 로펌 형사법무 분야 전문가 그룹 특징은?,정보,쉬움,branded,0.85,통과,Good legal question with proper brand mention,정보,쉬움
15,동래 법률사무소 소송분쟁해결 전문성 상담받고 싶어요,정보,쉬움,branded,0.85,통과,Good legal question with proper brand mention,정보,쉬움
16,동래 로펌 노동법무 분야 원스톱 특징은?,정보,쉬움,branded,0.85,통과,Good legal question with proper brand mention,정보,쉬움
18,동래 로펌 의료헬스케어 분야 전문 노하우 특징은?,정보,쉬움,branded,0.85,통과,Good legal question with proper brand mention,정보,쉬움
19,동래 로펌 계약법무 분야 지역밀착 특징은?,정보,쉬움,branded,0.85,통과,Good legal question with proper brand mention,정보,쉬움
20,동래 법률사무소 건설인프라 전문성 상담받고 싶어요,정보,쉬움,branded,0.85,통과,Good legal question with proper brand mention,정보,쉬움
22,동래 법률사무소 건설인프라 분야 부산 대표 로펌 기반 최근 성과 제공해주세요,정보,보통,branded,0.9,통과,"Well-structured question with brand mention, legal relevance, and regional context.",정보,보통
23,기업설립 트렌드에 따른 동래 로펌 기업법무 서비스 전문성 변화,정보,보통,branded,0.9,통과,"Well-structured question with brand mention, legal relevance, and clarity.",정보,보통
24,기업설립 트렌드에 따른 동래 로펌 환경 서비스 전문성 변화,정보,보통,branded,0.85,통과,Good legal question with proper brand mention and relevant legal context.,정보,보통
25,동래 법률사무소 기업법무 분야 지역밀착 기반 실무 경험 제공해주세요,정보,보통,branded,0.85,통과,Good legal question with proper brand mention and relevant legal context.,정보,보통
26,동래 법률사무소 계약법무 분야 전문 노하우 기반 실무 경험 제공해주세요,정보,보통,branded,0.85,통과,Good legal question with proper brand mention,정보,보통
27,판례 관련 거제동 계약법무 사건에서 동래 로펌 실적은?,정보,보통,branded,0.85,통과,Good legal question with proper brand mention,정보,보통
28,M&A 트렌드에 따른 동래 로펌 기업법무 서비스 전문성 변화,정보,보통,branded,0.85,통과,Good legal question with proper brand mention and relevant legal context.,정보,보통
29,동래 법률사무소 소송분쟁해결 분야 전문가 그룹 기반 실무 경험 제공해주세요,정보,보통,branded,0.85,통과,Good legal question with proper brand mention,정보,보통
30,김해 지역 소송분쟁해결 전문가로서 동래 로펌의 법률 파트너 장점,정보,보통,branded,0.85,통과,Good legal question with proper brand mention and relevant context.,정보,보통
31,부산지방법원 지역 노동법무 전문가로서 동래 로펌의 부산 대표 로펌 장점,정보,보통,branded,0.85,통과,Good legal question with proper brand mention and relevant regional context.,정보,보통
32,동래 법률사무소 건설인프라 분야 전문가 그룹 기반 구체적인 사례 제공해주세요,정보,보통,branded,0.85,통과,Good legal question with proper brand mention,정보,보통
33,시행규칙 관련 서면 계약법무 사건에서 동래 로펌 실적은?,정보,보통,branded,0.85,통과,Good legal question with proper brand mention,정보,보통
34,라이선스계약 트렌드에 따른 동래 로펌 환경 서비스 전문성 변화,정보,보통,branded,0.85,통과,Good legal question with proper brand mention and relevant legal context.,정보,보통
35,동래 법률사무소 IT통신 분야 전문 노하우 기반 최근 성과 제공해주세요,정보,보통,branded,0.85,통과,Good legal question with proper brand mention,정보,보통
36,집단소송 트렌드에 따른 동래 로펌 기업법무 서비스 전문성 변화,정보,보통,branded,0.85,통과,Good legal question with proper brand mention and relevant legal context.,정보,보통
37,M&A 트렌드에 따른 동래 로펌 IT통신 서비스 전문성 변화,정보,보통,branded,0.85,통과,Good legal question with proper brand mention and relevant legal context.,정보,보통
38,개인정보보호법 관련 수영구 의료헬스케어 사건에서 동래 로펌 실적은?,정보,보통,branded,0.85,통과,Good legal question with proper brand mention and relevant legal context.,정보,보통
39,경상남도 건설인프라 시장에서 동래 로펌의 전문성 경쟁력은?,정보,보통,branded,0.85,통과,Good legal question with proper brand mention and relevant context.,정보,보통
40,기장군 지역 형사법무 전문가로서 동래 로펌의 전문 노하우 장점,정보,보통,branded,0.85,통과,Good legal question with proper brand mention and relevant legal context.,정보,보통
41,법제처 관련 법조단지 조세법무 사건에서 동래 로펌 실적은?,정보,보통,branded,0.85,통과,Good legal question with proper brand mention,정보,보통
42,법조단지 지역 의료헬스케어 전문가로서 동래 로펌의 30년 업력 장점,정보,보통,branded,0.75,통과,"The question mentions the brand '동래' and is clear, but it lacks specific legal concepts or practice areas.",정보,보통
43,ESG 트렌드에 따른 동래 로펌 형사법무 서비스 전문성 변화,정보,보통,branded,0.85,통과,Good legal question with proper brand mention and relevant legal context.,정보,보통
44,센텀시티 소송분쟁해결 시장에서 동래 로펌의 전문성 경쟁력은?,정보,보통,branded,0.85,통과,Good legal question with proper brand mention and relevant context.,정보,보통
45,스타트업 트렌드에 따른 동래 로펌 의료헬스케어 서비스 전문성 변화,정보,보통,branded,0.85,통과,Good legal question with proper brand mention and relevant context.,정보,보통
46,시행규칙 관련 거제동 IT통신 사건에서 동래 로펌 실적은?,정보,보통,branded,0.85,통과,Good legal question with proper brand mention,정보,보통
