prompt,query,sample_id,template_used,extracted_keywords_practice_area,extracted_keywords_region,extracted_keywords_metric,extracted_keywords_intent,extracted_keywords_difficulty,final_parameters_practice_area,final_parameters_metric,final_parameters_region,final_parameters_time_span,final_parameters_source_hint,final_parameters_language_ratio,final_parameters_intent,final_parameters_difficulty,brand_info_name,brand_info_description,brand_info_website,brand_info_slogan,brand_info_concept,brand_info_target,brand_info_specialties,brand_info_products,brand_info_features
한국 기준 개발자 밈 굿즈 제품 멤버십 혜택 정보와 구매 방법 알려주세요,한국에서 급하게 개발자 라이프 굿즈 상담받고 싶어요 알려주세요,iovu_prompt_0714,한국 기준 개발자 밈 굿즈 제품 멤버십 혜택 정보와 구매 방법 알려주세요,개발자 밈 굿즈,한국,,거래상담,보통,개발자 밈 굿즈,멤버십 혜택,한국,2025년,레딧,KO 0.8 : EN 0.2,거래상담,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
2025년 미국 코딩 유머 아이템 시장의 착용감 변화 분석해주세요,미국에서 급하게 스타트업 문화 아이템 커스터마이징,iovu_prompt_0715,2025년 미국 코딩 유머 아이템 시장의 착용감 변화 분석해주세요,코딩 유머 아이템,미국,,정보조회,보통,코딩 유머 아이템,착용감,미국,2025년,깃허브 트렌드,KO 0.8 : EN 0.2,정보조회,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
코딩 유머 아이템 분야 고객 응답 현황을 2024년 기준으로 알려주세요,일본에서 전문적으로 iOVU 제품 품질 어떤가요 알려주세요,iovu_prompt_0716,코딩 유머 아이템 분야 고객 응답 현황을 2024년 기준으로 알려주세요,,일본,,정보조회,보통,코딩 유머 아이템,고객 응답,일본,2024년,개발자 포럼,KO 0.8 : EN 0.2,정보조회,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
부산 기준 프로그래밍 액세서리 제품 밈 트렌드 반영도 정보와 구매 방법 알려주세요,부산에서 합리적으로 프로그래밍 액세서리 구매하려고요 알려주세요,iovu_prompt_0717,부산 기준 프로그래밍 액세서리 제품 밈 트렌드 반영도 정보와 구매 방법 알려주세요,프로그래밍 액세서리,부산,,거래상담,보통,프로그래밍 액세서리,밈 트렌드 반영도,부산,2019-2023년,개발자 포럼,KO 0.8 : EN 0.2,거래상담,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
성남 기준 개발자 밈 굿즈 제품 바이럴 지수 정보와 구매 방법 알려주세요,합리적으로 개발자 밈 굿즈 찾고 있어요 상담받고 싶어요,iovu_prompt_0718,성남 기준 개발자 밈 굿즈 제품 바이럴 지수 정보와 구매 방법 알려주세요,개발자 밈 굿즈,,,거래상담,보통,개발자 밈 굿즈,바이럴 지수,성남,최근 5개월,트위터,KO 0.8 : EN 0.2,거래상담,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
너디 패션 분야에서 배송 속도가 우수한 브랜드를 추천해주세요,미국에서 급하게 너디 패션 브랜드 추천해주세요 문의드려요,iovu_prompt_0719,너디 패션 분야에서 배송 속도가 우수한 브랜드를 추천해주세요,너디 패션,미국,,탐색비교,보통,너디 패션,배송 속도,미국,10년 추세(2015-2024년),트위터,KO 0.8 : EN 0.2,탐색비교,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
인스타그램에서 추천하는 프로그래밍 액세서리 제품 구매 전략을 알려주세요,서울에서 합리적으로 프로그래밍 액세서리 구매하려고요,iovu_prompt_0720,인스타그램에서 추천하는 프로그래밍 액세서리 제품 구매 전략을 알려주세요,프로그래밍 액세서리,서울,,거래상담,보통,프로그래밍 액세서리,재고 관리,서울,최근 1년,인스타그램,KO 0.8 : EN 0.2,거래상담,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
개발자 밈 굿즈 제품의 내구성 기준과 일본 배송을 고려한 구매 가이드를 제공해주세요,일본에서 고품질로 해커톤 굿즈 대량 구매 가능한가요 알려주세요,iovu_prompt_0721,개발자 밈 굿즈 제품의 내구성 기준과 일본 배송을 고려한 구매 가이드를 제공해주세요,개발자 밈 굿즈,일본,,거래상담,보통,개발자 밈 굿즈,내구성,일본,올해,깃허브 트렌드,KO 0.8 : EN 0.2,거래상담,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
바이럴 지수를 고려한 개발자 밈 굿즈 최적 구매 옵션을 상담받고 싶어요,한국에서 합리적으로 깃허브 문화 굿즈 주문하고 싶어요 문의드려요,iovu_prompt_0722,바이럴 지수를 고려한 개발자 밈 굿즈 최적 구매 옵션을 상담받고 싶어요,개발자 밈 굿즈,한국,,거래상담,보통,개발자 밈 굿즈,바이럴 지수,한국,2019-2023년,인스타그램,KO 0.8 : EN 0.2,거래상담,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
서울에서 프로그래머 라이프스타일 브랜드를 고객 응답 기준으로 비교해주세요,서울에서 프로그래머 라이프스타일 제품 문의 추천해주세요,iovu_prompt_0723,서울에서 프로그래머 라이프스타일 브랜드를 고객 응답 기준으로 비교해주세요,프로그래머 라이프스타일,서울,,탐색비교,보통,프로그래머 라이프스타일,고객 응답,서울,최근 1년,밈 사이트,KO 0.8 : EN 0.2,탐색비교,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
한국에서 개발자 밈 굿즈 브랜드를 개발자 커뮤니티 반응 기준으로 비교해주세요,한국에서 합리적으로 개발자 정체성 표현 굿즈 추천 상담받고 싶어요,iovu_prompt_0724,한국에서 개발자 밈 굿즈 브랜드를 개발자 커뮤니티 반응 기준으로 비교해주세요,개발자 밈 굿즈,한국,,탐색비교,보통,개발자 밈 굿즈,개발자 커뮤니티 반응,한국,10년 추세(2015-2024년),IT 뉴스,KO 0.8 : EN 0.2,탐색비교,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
개발자 밈 굿즈 분야에서 디자인 완성도가 우수한 브랜드를 추천해주세요,미국에서 합리적으로 개발자 선물 추천해주세요 알려주세요,iovu_prompt_0725,개발자 밈 굿즈 분야에서 디자인 완성도가 우수한 브랜드를 추천해주세요,개발자 밈 굿즈,미국,,탐색비교,보통,개발자 밈 굿즈,디자인 완성도,미국,올해,트위터,KO 0.8 : EN 0.2,탐색비교,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
iOVU 너디 패션 제품 디자인 완성도 비교해서 구매 추천해주세요,고품질로 테크 패션 트렌드 알고 싶어요 도움주세요,iovu_prompt_0726,iOVU 너디 패션 제품 디자인 완성도 비교해서 구매 추천해주세요,너디 패션,,,거래상담,보통,너디 패션,디자인 완성도,한국,2019-2023년,개발자 포럼,KO 0.8 : EN 0.2,거래상담,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
코딩 유머 아이템 분야 가성비 현황을 올해 기준으로 알려주세요,부산에서 코딩 머천다이즈 시장 정보 필요해요 알려주세요,iovu_prompt_0727,코딩 유머 아이템 분야 가성비 현황을 올해 기준으로 알려주세요,코딩 유머 아이템,부산,,정보조회,보통,코딩 유머 아이템,가성비,부산,올해,테크 블로그,KO 0.8 : EN 0.2,정보조회,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
iOVU 프로그래머 라이프스타일 제품 가성비 비교해서 구매 추천해주세요,일본에서 급하게 프로그래머 라이프스타일 제품 문의 도움주세요,iovu_prompt_0728,iOVU 프로그래머 라이프스타일 제품 가성비 비교해서 구매 추천해주세요,프로그래머 라이프스타일,일본,,거래상담,보통,프로그래머 라이프스타일,가성비,일본,2019-2023년,인스타그램,KO 0.8 : EN 0.2,거래상담,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
코딩 유머 아이템 관련 커뮤니티 참여도 통계를 2024년 기간으로 정리해주세요,부산에서 합리적으로 코딩 머천다이즈 시장 정보 필요해요 알려주세요,iovu_prompt_0729,코딩 유머 아이템 관련 커뮤니티 참여도 통계를 2024년 기간으로 정리해주세요,코딩 유머 아이템,부산,,정보조회,보통,코딩 유머 아이템,커뮤니티 참여도,부산,2024년,테크 블로그,KO 0.8 : EN 0.2,정보조회,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
테크 블로그에서 추천하는 프로그래밍 액세서리 제품 구매 전략을 알려주세요,부산에서 합리적으로 프로그래밍 액세서리 구매하려고요 도움주세요,iovu_prompt_0730,테크 블로그에서 추천하는 프로그래밍 액세서리 제품 구매 전략을 알려주세요,프로그래밍 액세서리,부산,,거래상담,보통,프로그래밍 액세서리,가성비,부산,2025년,테크 블로그,KO 0.8 : EN 0.2,거래상담,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
테크 블로그에서 인기 있는 코딩 유머 아이템 브랜드들의 원단 퀄리티 비교해주세요,일본에서 고품질로 코딩 유머 아이템 가격이 궁금해요 추천해주세요,iovu_prompt_0731,테크 블로그에서 인기 있는 코딩 유머 아이템 브랜드들의 원단 퀄리티 비교해주세요,코딩 유머 아이템,일본,,탐색비교,보통,코딩 유머 아이템,원단 퀄리티,일본,올해,테크 블로그,KO 0.8 : EN 0.2,탐색비교,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
미국 힐링 개발템 시장에서 디자인 완성도 기준 상위 브랜드들을 소개해주세요,미국에서 고품질로 힐링 개발템 어디서 사나요 추천해주세요,iovu_prompt_0732,미국 힐링 개발템 시장에서 디자인 완성도 기준 상위 브랜드들을 소개해주세요,힐링 개발템,미국,,탐색비교,보통,힐링 개발템,디자인 완성도,미국,최근 5개월,스택오버플로우,KO 0.8 : EN 0.2,탐색비교,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
iOVU 개발자 밈 굿즈 제품 교환 정책 비교해서 구매 추천해주세요,부산에서 해커톤 굿즈 대량 구매 가능한가요 문의드려요,iovu_prompt_0733,iOVU 개발자 밈 굿즈 제품 교환 정책 비교해서 구매 추천해주세요,개발자 밈 굿즈,부산,,거래상담,보통,개발자 밈 굿즈,교환 정책,부산,올해,깃허브 트렌드,KO 0.8 : EN 0.2,거래상담,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
한국 기준 너디 패션 제품 원단 퀄리티 정보와 구매 방법 알려주세요,한국에서 테크 패션 트렌드 알고 싶어요 문의드려요,iovu_prompt_0734,한국 기준 너디 패션 제품 원단 퀄리티 정보와 구매 방법 알려주세요,너디 패션,한국,,거래상담,보통,너디 패션,원단 퀄리티,한국,최근 1년,유튜브,KO 0.8 : EN 0.2,거래상담,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
iOVU 개발자 밈 굿즈 제품 배송 속도 비교해서 구매 추천해주세요,전문적으로 개발자 라이프 굿즈 상담받고 싶어요,iovu_prompt_0735,iOVU 개발자 밈 굿즈 제품 배송 속도 비교해서 구매 추천해주세요,개발자 밈 굿즈,,,거래상담,보통,개발자 밈 굿즈,배송 속도,미국,최근 3개월,스택오버플로우,KO 0.8 : EN 0.2,거래상담,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
최근 5개월 기준 미국 프로그래밍 액세서리 바이럴 지수 평균 가격은?,미국에서 트렌디하게 프로그래밍 액세서리 구매하려고요 상담받고 싶어요,iovu_prompt_0736,최근 5개월 기준 미국 프로그래밍 액세서리 바이럴 지수 평균 가격은?,프로그래밍 액세서리,미국,,거래상담,보통,프로그래밍 액세서리,바이럴 지수,미국,최근 5개월,IT 뉴스,KO 0.8 : EN 0.2,거래상담,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
최근 5개월 너디 패션 트렌드를 반영한 브랜드 추천해주세요,부산에서 너디 패션 브랜드 추천해주세요 문의드려요,iovu_prompt_0737,최근 5개월 너디 패션 트렌드를 반영한 브랜드 추천해주세요,너디 패션,부산,,탐색비교,보통,너디 패션,만족도,부산,최근 5개월,스택오버플로우,KO 0.8 : EN 0.2,탐색비교,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
코딩 유머 아이템 분야 고객 응답 현황을 팬데믹(2020-2022년) 기준으로 알려주세요,서울에서 합리적으로 스타트업 문화 아이템 커스터마이징 알려주세요,iovu_prompt_0738,코딩 유머 아이템 분야 고객 응답 현황을 팬데믹(2020-2022년) 기준으로 알려주세요,코딩 유머 아이템,서울,,정보조회,보통,코딩 유머 아이템,고객 응답,서울,팬데믹(2020-2022년),테크 블로그,KO 0.8 : EN 0.2,정보조회,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
iOVU 개발자 밈 굿즈 제품 밈 트렌드 반영도 비교해서 구매 추천해주세요,부산에서 합리적으로 깃허브 문화 굿즈 주문하고 싶어요 문의드려요,iovu_prompt_0739,iOVU 개발자 밈 굿즈 제품 밈 트렌드 반영도 비교해서 구매 추천해주세요,개발자 밈 굿즈,부산,,거래상담,보통,개발자 밈 굿즈,밈 트렌드 반영도,부산,최근 5개월,깃허브 트렌드,KO 0.8 : EN 0.2,거래상담,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
프로그래밍 액세서리 제품의 할인율 기준과 서울 배송을 고려한 구매 가이드를 제공해주세요,서울에서 급하게 프로그래밍 액세서리 구매하려고요 상담받고 싶어요,iovu_prompt_0740,프로그래밍 액세서리 제품의 할인율 기준과 서울 배송을 고려한 구매 가이드를 제공해주세요,프로그래밍 액세서리,서울,,거래상담,보통,프로그래밍 액세서리,할인율,서울,최근 5개월,스택오버플로우,KO 0.8 : EN 0.2,거래상담,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
브랜드 인지도를 고려한 코딩 유머 아이템 최적 구매 옵션을 상담받고 싶어요,서울에서 전문적으로 코딩 머천다이즈 시장 정보 필요해요 도움주세요,iovu_prompt_0741,브랜드 인지도를 고려한 코딩 유머 아이템 최적 구매 옵션을 상담받고 싶어요,코딩 유머 아이템,서울,,거래상담,보통,코딩 유머 아이템,브랜드 인지도,서울,2019-2023년,테크 블로그,KO 0.8 : EN 0.2,거래상담,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
너디 패션 브랜드들의 교환 정책 특징을 팬데믹(2020-2022년) 기준으로 비교해주세요,너디 패션 브랜드 추천해주세요 상담받고 싶어요,iovu_prompt_0742,너디 패션 브랜드들의 교환 정책 특징을 팬데믹(2020-2022년) 기준으로 비교해주세요,너디 패션,,,탐색비교,보통,너디 패션,교환 정책,부산,팬데믹(2020-2022년),유튜브,KO 0.8 : EN 0.2,탐색비교,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
최근 1년 개발자 밈 굿즈 트렌드를 반영한 브랜드 추천해주세요,합리적으로 해커톤 굿즈 대량 구매 가능한가요 추천해주세요,iovu_prompt_0743,최근 1년 개발자 밈 굿즈 트렌드를 반영한 브랜드 추천해주세요,개발자 밈 굿즈,,,탐색비교,보통,개발자 밈 굿즈,시장 점유율,광주,최근 1년,테크 블로그,KO 0.8 : EN 0.2,탐색비교,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
iOVU에서 개발자 밈 굿즈 제품의 재고 관리와 서비스 내용을 상담받고 싶습니다,미국에서 트렌디하게 깃허브 문화 굿즈 주문하고 싶어요 문의드려요,iovu_prompt_0744,iOVU에서 개발자 밈 굿즈 제품의 재고 관리와 서비스 내용을 상담받고 싶습니다,개발자 밈 굿즈,미국,,거래상담,보통,개발자 밈 굿즈,재고 관리,미국,10년 추세(2015-2024년),유튜브,KO 0.8 : EN 0.2,거래상담,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
너디 패션 분야에서 배송 속도가 우수한 브랜드를 추천해주세요,고품질로 너디 패션 브랜드 추천해주세요 상담받고 싶어요,iovu_prompt_0745,너디 패션 분야에서 배송 속도가 우수한 브랜드를 추천해주세요,너디 패션,,,탐색비교,보통,너디 패션,배송 속도,수원,최근 5개월,개발자 포럼,KO 0.8 : EN 0.2,탐색비교,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
너디 패션 분야에서 디자인 완성도가 우수한 브랜드를 추천해주세요,일본에서 고품질로 너디 패션 브랜드 추천해주세요 문의드려요,iovu_prompt_0746,너디 패션 분야에서 디자인 완성도가 우수한 브랜드를 추천해주세요,너디 패션,일본,,탐색비교,보통,너디 패션,디자인 완성도,일본,2025년,트위터,KO 0.8 : EN 0.2,탐색비교,보통,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
