prompt,query,sample_id,template_used,extracted_keywords_practice_area,extracted_keywords_region,extracted_keywords_metric,extracted_keywords_intent,extracted_keywords_difficulty,final_parameters_practice_area,final_parameters_metric,final_parameters_region,final_parameters_time_span,final_parameters_source_hint,final_parameters_language_ratio,final_parameters_intent,final_parameters_difficulty,brand_info_name,brand_info_english_name,brand_info_website,brand_info_location,brand_info_phone,brand_info_established,brand_info_experience,brand_info_specialties,brand_info_slogan,brand_info_target_regions
2019-2023년 기준 부산 계약법무 분야의 법적정확성를 알려줘요,계약법무 전문가 부산에서 교통사고 변호사를 찾고 있어요,clean_prompt_0508,2019-2023년 기준 부산 계약법무 분야의 법적정확성를 알려줘,계약법무,부산,,정보조회,보통,계약법무,법적정확성,부산,2019-2023년,KISDI,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
2019-2023년 기준 부산 의료헬스케어법무 분야의 고객대응품질를 알려줘요,부울경 지역 부산에서 교통사고 변호사를 찾고 있어요,clean_prompt_0509,2019-2023년 기준 부산 의료헬스케어법무 분야의 고객대응품질를 알려줘,,부산,,정보조회,보통,의료헬스케어법무,고객대응품질,부산,2019-2023년,대법원,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
10년추세 기준 부산 계약법무 분야의 해결율를 알려줘요,부산에서 교통사고 변호사를 찾고 있어요 법무법인 동래에서,clean_prompt_0510,10년추세 기준 부산 계약법무 분야의 해결율를 알려줘,,부산,,정보조회,보통,계약법무,해결율,부산,10년추세,부산지방법원,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
IT통신법무 사건의 총비용 기준과 경남 지역 특성을 고려한 변호사 선택 가이드를 제공해주세요,전문적으로 경남에서 IT통신법무 상속 관련 상담이 필요해요 도움주세요,clean_prompt_0511,IT통신법무 사건의 총비용 기준과 경남 지역 특성을 고려한 변호사 선택 가이드를 제공해주세요,IT통신법무,경남,,거래상담,보통,IT통신법무,총비용,경남,2025년,법률신문,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
IT통신법무 사건의 성공보수 기준과 부산해운대 지역 특성을 고려한 변호사 선택 가이드를 제공해주세요,IT통신법무 전문가 상속 관련 상담이 필요해요,clean_prompt_0512,IT통신법무 사건의 성공보수 기준과 부산해운대 지역 특성을 고려한 변호사 선택 가이드를 제공해주세요,IT통신법무,,,거래상담,보통,IT통신법무,성공보수,부산해운대,2024년,KISDI,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
경남 금융법무 전문 변호사 파트너수 상담받고 싶어요,경남 지역 상속 관련 상담이 필요해요,clean_prompt_0513,경남 금융법무 전문 변호사 파트너수 상담받고 싶어요,,경남,,거래상담,보통,금융법무,파트너수,경남,2019-2023년,법원행정처,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
건설인프라법무 사건의 변호사인원 기준과 경남 지역 특성을 고려한 변호사 선택 가이드를 제공해주세요,상속 관련 상담이 필요해요 법무법인 동래에서,clean_prompt_0514,건설인프라법무 사건의 변호사인원 기준과 경남 지역 특성을 고려한 변호사 선택 가이드를 제공해주세요,,,,거래상담,보통,건설인프라법무,변호사인원,경남,2025년,법원행정처,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
복잡한 건설인프라법무 사건에서 법무법인 동래의 총비용 우위와 차별화 포인트를 구체적으로 설명해주세요,정확하게 부산서면에서 건설인프라법무 회사 설립 관련 법무 서비스가 필요해요 상담받고 싶어요,clean_prompt_0515,복잡한 건설인프라법무 사건에서 법무법인 동래의 총비용 우위와 차별화 포인트를 구체적으로 설명해주세요,건설인프라법무,부산,,거래상담,어려움,건설인프라법무,총비용,부산,최근5년,대법원,KO 0.9 : EN 0.1,거래상담,어려움,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
울산 건설인프라법무 분야 총비용 현황을 2019-2023년 기준으로 알려줘요,건설인프라법무 전문가 회사 설립 관련 법무 서비스가 필요해요,clean_prompt_0516,울산 건설인프라법무 분야 총비용 현황을 2019-2023년 기준으로 알려줘,건설인프라법무,,,정보조회,보통,건설인프라법무,총비용,울산,2019-2023년,부산지법,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
2024년 기준 부산 형사법무 분야의 승소율를 알려줘요,부산서면 지역 회사 설립 관련 법무 서비스가 필요해요,clean_prompt_0517,2024년 기준 부산 형사법무 분야의 승소율를 알려줘,,부산,,정보조회,보통,형사법무,승소율,부산,2024년,KISDI,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
기업법무 관련 성공보수 통계를 10년추세 기간으로 정리해주세요,회사 설립 관련 법무 서비스가 필요해요 법무법인 동래에서,clean_prompt_0518,기업법무 관련 성공보수 통계를 10년추세 기간으로 정리해주세요,,,,정보조회,보통,기업법무,성공보수,부산해운대,10년추세,부산변협,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
의료헬스케어법무 관련 착수금와 절차를 부산 기준으로 설명해주세요,부산연제구에서 의료헬스케어법무 세무조사 대응 방법을 알고 싶어요 도움주세요,clean_prompt_0519,의료헬스케어법무 관련 착수금와 절차를 부산 기준으로 설명해주세요,의료헬스케어법무,부산,,거래상담,보통,의료헬스케어법무,착수금,부산,최근5년,부산지방법원,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
2024년 동안 창원 의료헬스케어법무 변호사 시설규모 평균은?,의료헬스케어법무 전문가 세무조사 대응 방법을 알고 싶어요,clean_prompt_0520,2024년 동안 창원 의료헬스케어법무 변호사 시설규모 평균은?,의료헬스케어법무,,,정보조회,보통,의료헬스케어법무,시설규모,창원,2024년,법률신문,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
팬데믹이후 기준 부산 건설인프라법무 분야의 시간당비용를 알려줘요,부산연제구 지역 세무조사 대응 방법을 알고 싶어요,clean_prompt_0521,팬데믹이후 기준 부산 건설인프라법무 분야의 시간당비용를 알려줘,,부산,,정보조회,보통,건설인프라법무,시간당비용,부산,팬데믹이후,부산지방법원,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
2025년 기준 부산해운대 형사법무 분야의 시설규모를 알려줘요,세무조사 대응 방법을 알고 싶어요 법무법인 동래에서,clean_prompt_0522,2025년 기준 부산해운대 형사법무 분야의 시설규모를 알려줘,,,,정보조회,보통,형사법무,시설규모,부산해운대,2025년,부산법원,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
IT통신법무 사건의 전문인력 기준과 양산 지역 특성을 고려한 변호사 선택 가이드를 제공해주세요,신속하게 양산에서 IT통신법무 임금체불 문제를 해결하고 싶어요 상담받고 싶어요,clean_prompt_0523,IT통신법무 사건의 전문인력 기준과 양산 지역 특성을 고려한 변호사 선택 가이드를 제공해주세요,IT통신법무,양산,,거래상담,보통,IT통신법무,전문인력,양산,팬데믹이후,부산법원,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부산 IT통신법무 분야 총비용 현황을 2024년 기준으로 알려줘요,IT통신법무 전문가 임금체불 문제를 해결하고 싶어요,clean_prompt_0524,부산 IT통신법무 분야 총비용 현황을 2024년 기준으로 알려줘,IT통신법무,,,정보조회,보통,IT통신법무,총비용,부산,2024년,KISDI,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
최근3년 동안 양산 금융법무 변호사 시설규모 평균은?,양산 지역 임금체불 문제를 해결하고 싶어요,clean_prompt_0525,최근3년 동안 양산 금융법무 변호사 시설규모 평균은?,,양산,,정보조회,보통,금융법무,시설규모,양산,최근3년,법무부통계,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부산서면에서 계약법무 전문 변호사의 해결율와 법무부통계 정보를 종합해서 설명해주세요,임금체불 문제를 해결하고 싶어요 법무법인 동래에서,clean_prompt_0526,부산서면에서 계약법무 전문 변호사의 해결율와 법무부통계 정보를 종합해서 설명해주세요,,,,정보조회,보통,계약법무,해결율,부산서면,2025년,법무부통계,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
의료헬스케어법무 관련 시장점유율 통계를 팬데믹이후 기간으로 정리해주세요,정확하게 양산에서 의료헬스케어법무 계약 분쟁이 발생했어요 알려주세요,clean_prompt_0527,의료헬스케어법무 관련 시장점유율 통계를 팬데믹이후 기간으로 정리해주세요,의료헬스케어법무,양산,,정보조회,보통,의료헬스케어법무,시장점유율,양산,팬데믹이후,부산지법,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
의료헬스케어법무 관련 지원인력 통계를 최근3년 기간으로 정리해주세요,의료헬스케어법무 전문가 계약 분쟁이 발생했어요,clean_prompt_0528,의료헬스케어법무 관련 지원인력 통계를 최근3년 기간으로 정리해주세요,의료헬스케어법무,,,정보조회,보통,의료헬스케어법무,지원인력,부산연제구,최근3년,KISDI,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
양산 형사법무 변호사 총비용가 보통 얼마인가요?,양산 지역 계약 분쟁이 발생했어요,clean_prompt_0529,양산 형사법무 변호사 총비용가 보통 얼마인가요?,,양산,,정보조회,쉬움,형사법무,총비용,양산,2024년,대법원,KO 0.9 : EN 0.1,정보조회,쉬움,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부산 IT통신법무 분야 총비용 현황을 2019-2023년 기준으로 알려줘요,계약 분쟁이 발생했어요 법무법인 동래에서,clean_prompt_0530,부산 IT통신법무 분야 총비용 현황을 2019-2023년 기준으로 알려줘,,,,정보조회,보통,IT통신법무,총비용,부산,2019-2023년,법률신문,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부산에서 개인정보보호 전문 변호사의 승소율와 부산법원 정보를 종합해서 설명해주세요,급하게 부산에서 개인정보보호 계약 분쟁이 발생했어요,clean_prompt_0531,부산에서 개인정보보호 전문 변호사의 승소율와 부산법원 정보를 종합해서 설명해주세요,개인정보보호,부산,,정보조회,보통,개인정보보호,승소율,부산,2025년,부산법원,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
최근3년 동안 창원 개인정보보호 변호사 브랜드인지도 평균은?,개인정보보호 전문가 계약 분쟁이 발생했어요,clean_prompt_0532,최근3년 동안 창원 개인정보보호 변호사 브랜드인지도 평균은?,개인정보보호,,,정보조회,보통,개인정보보호,브랜드인지도,창원,최근3년,부산법원,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
소송및분쟁해결 관련 고객대응품질 정보가 필요해요,부산 지역 계약 분쟁이 발생했어요,clean_prompt_0533,소송및분쟁해결 관련 고객대응품질 정보가 필요해요,,부산,,정보조회,쉬움,소송및분쟁해결,고객대응품질,부산,10년추세,KISDI,KO 0.9 : EN 0.1,정보조회,쉬움,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
IT통신법무 관련 시설규모 통계를 2019-2023년 기간으로 정리해주세요,계약 분쟁이 발생했어요 법무법인 동래에서,clean_prompt_0534,IT통신법무 관련 시설규모 통계를 2019-2023년 기간으로 정리해주세요,,,,정보조회,보통,IT통신법무,시설규모,울산,2019-2023년,부산변협,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
법무법인 동래에서 환경법무 사건의 고객만족도와 서비스 내용을 상담받고 싶습니다,신속하게 김해에서 환경법무 회사 설립 관련 법무 서비스가 필요해요 도움주세요,clean_prompt_0535,법무법인 동래에서 환경법무 사건의 고객만족도와 서비스 내용을 상담받고 싶습니다,환경법무,김해,,거래상담,보통,환경법무,고객만족도,김해,2019-2023년,부산변협,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
최근5년 기준 부울경 환경법무 분야의 성공보수를 알려줘요,환경법무 전문가 회사 설립 관련 법무 서비스가 필요해요,clean_prompt_0536,최근5년 기준 부울경 환경법무 분야의 성공보수를 알려줘,환경법무,,,정보조회,보통,환경법무,성공보수,부울경,최근5년,법률신문,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
형사법무 관련 서비스품질 통계를 2025년 기간으로 정리해주세요,김해 지역 회사 설립 관련 법무 서비스가 필요해요,clean_prompt_0537,형사법무 관련 서비스품질 통계를 2025년 기간으로 정리해주세요,,김해,,정보조회,보통,형사법무,서비스품질,김해,2025년,법원행정처,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부산 환경법무 분야 시간당비용 현황을 최근5년 기준으로 알려줘요,회사 설립 관련 법무 서비스가 필요해요 법무법인 동래에서,clean_prompt_0538,부산 환경법무 분야 시간당비용 현황을 최근5년 기준으로 알려줘,,,,정보조회,보통,환경법무,시간당비용,부산,최근5년,법무부통계,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
팬데믹이후 기준 양산 지적재산권 분야의 전문인력를 알려줘요,급하게 양산에서 지적재산권 회사 설립 관련 법무 서비스가 필요해요,clean_prompt_0539,팬데믹이후 기준 양산 지적재산권 분야의 전문인력를 알려줘,지적재산권,양산,,정보조회,보통,지적재산권,전문인력,양산,팬데믹이후,부산지법,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
창원 지적재산권 분야 수임료 현황을 최근5년 기준으로 알려줘요,지적재산권 전문가 회사 설립 관련 법무 서비스가 필요해요,clean_prompt_0540,창원 지적재산권 분야 수임료 현황을 최근5년 기준으로 알려줘,지적재산권,,,정보조회,보통,지적재산권,수임료,창원,최근5년,대한변협,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
2025년 기준 양산 금융법무 분야의 전문인력를 알려줘요,양산 지역 회사 설립 관련 법무 서비스가 필요해요,clean_prompt_0541,2025년 기준 양산 금융법무 분야의 전문인력를 알려줘,,양산,,정보조회,보통,금융법무,전문인력,양산,2025년,법무부통계,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부산서면 계약법무 분야 전문성 현황을 팬데믹이후 기준으로 알려줘요,회사 설립 관련 법무 서비스가 필요해요 법무법인 동래에서,clean_prompt_0542,부산서면 계약법무 분야 전문성 현황을 팬데믹이후 기준으로 알려줘,,,,정보조회,보통,계약법무,전문성,부산서면,팬데믹이후,법률신문,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
법무법인 동래에서 지적재산권 사건의 총비용와 서비스 내용을 상담받고 싶습니다,정확하게 경남에서 지적재산권 부동산 계약서 검토받고 싶어요 상담받고 싶어요,clean_prompt_0543,법무법인 동래에서 지적재산권 사건의 총비용와 서비스 내용을 상담받고 싶습니다,지적재산권,경남,,거래상담,보통,지적재산권,총비용,경남,2019-2023년,부산지방법원,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부산서면에서 지적재산권 전문 변호사의 브랜드인지도와 부산지방법원 정보를 종합해서 설명해주세요,지적재산권 전문가 부동산 계약서 검토받고 싶어요,clean_prompt_0544,부산서면에서 지적재산권 전문 변호사의 브랜드인지도와 부산지방법원 정보를 종합해서 설명해주세요,지적재산권,,,정보조회,보통,지적재산권,브랜드인지도,부산서면,2024년,부산지방법원,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
2025년 동안 경남 계약법무 변호사 수임료 평균은?,경남 지역 부동산 계약서 검토받고 싶어요,clean_prompt_0545,2025년 동안 경남 계약법무 변호사 수임료 평균은?,,경남,,정보조회,보통,계약법무,수임료,경남,2025년,대법원,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
최근5년 동안 부울경 형사법무 변호사 고객대응품질 평균은?,부동산 계약서 검토받고 싶어요 법무법인 동래에서,clean_prompt_0546,최근5년 동안 부울경 형사법무 변호사 고객대응품질 평균은?,,,,정보조회,보통,형사법무,고객대응품질,부울경,최근5년,법무부통계,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
양산 조세법무 전문 변호사 고객만족도 상담받고 싶어요,정확하게 양산에서 조세법무 특허 출원 절차가 궁금해요 도움주세요,clean_prompt_0547,양산 조세법무 전문 변호사 고객만족도 상담받고 싶어요,조세법무,양산,,거래상담,보통,조세법무,고객만족도,양산,2024년,법원행정처,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
조세법무 관련 해결율 통계를 10년추세 기간으로 정리해주세요,조세법무 전문가 특허 출원 절차가 궁금해요,clean_prompt_0548,조세법무 관련 해결율 통계를 10년추세 기간으로 정리해주세요,조세법무,,,정보조회,보통,조세법무,해결율,경남,10년추세,법무부통계,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
